type,wavelen,Rrs,SampleID,source,ID
2,878,2.53499720195653e-06,832,specific,specific 2 832
2,880,2.48854319774616e-06,832,specific,specific 2 832
2,882,2.44324293324374e-06,832,specific,specific 2 832
2,884,2.39932649785545e-06,832,specific,specific 2 832
2,886,2.35555926828021e-06,832,specific,specific 2 832
2,888,2.31135371416474e-06,832,specific,specific 2 832
2,890,2.26668580796954e-06,832,specific,specific 2 832
2,892,2.22096314491313e-06,832,specific,specific 2 832
2,894,2.17467135947052e-06,832,specific,specific 2 832
2,896,2.13336851136062e-06,832,specific,specific 2 832
2,898,2.08933171423246e-06,832,specific,specific 2 832
2,900,2.04965776145174e-06,832,specific,specific 2 832
3a,350,0.00260675196083356,1582,specific,specific 3a 1582
3a,352,0.00263207223501372,1582,specific,specific 3a 1582
3a,354,0.00265534281174916,1582,specific,specific 3a 1582
3a,356,0.00267718338755225,1582,specific,specific 3a 1582
3a,358,0.00269807030358368,1582,specific,specific 3a 1582
3a,360,0.00271822469251041,1582,specific,specific 3a 1582
3a,362,0.00273790054370486,1582,specific,specific 3a 1582
3a,364,0.00275730136546668,1582,specific,specific 3a 1582
3a,366,0.00277678704978841,1582,specific,specific 3a 1582
3a,368,0.00279625780844478,1582,specific,specific 3a 1582
3a,370,0.00281552776790961,1582,specific,specific 3a 1582
3a,372,0.00283409530143963,1582,specific,specific 3a 1582
3a,374,0.00285153247314737,1582,specific,specific 3a 1582
3a,376,0.0028674946356681,1582,specific,specific 3a 1582
3a,378,0.00288091727951103,1582,specific,specific 3a 1582
3a,380,0.00289014535185939,1582,specific,specific 3a 1582
3a,382,0.00289173298875784,1582,specific,specific 3a 1582
3a,384,0.00287509544591159,1582,specific,specific 3a 1582
3a,386,0.00285713730866159,1582,specific,specific 3a 1582
3a,388,0.0028378159264445,1582,specific,specific 3a 1582
3a,390,0.00281694563377502,1582,specific,specific 3a 1582
3a,392,0.00279359945526776,1582,specific,specific 3a 1582
3a,394,0.00276832916291857,1582,specific,specific 3a 1582
3a,396,0.00274160630128222,1582,specific,specific 3a 1582
3a,398,0.00271290529807737,1582,specific,specific 3a 1582
3a,400,0.0026822714574325,1582,specific,specific 3a 1582
3a,402,0.00264962126156263,1582,specific,specific 3a 1582
3a,404,0.00261271285831069,1582,specific,specific 3a 1582
3a,406,0.00257419414248401,1582,specific,specific 3a 1582
3a,408,0.00253499971379458,1582,specific,specific 3a 1582
3a,410,0.00249640139416295,1582,specific,specific 3a 1582
3a,412,0.00246291605204615,1582,specific,specific 3a 1582
3a,414,0.00243182048746119,1582,specific,specific 3a 1582
3a,416,0.00240476031371747,1582,specific,specific 3a 1582
3a,418,0.00238183944484374,1582,specific,specific 3a 1582
3a,420,0.00236253171391443,1582,specific,specific 3a 1582
3a,422,0.00234327260702022,1582,specific,specific 3a 1582
3a,424,0.00232445800055645,1582,specific,specific 3a 1582
3a,426,0.00230428494701392,1582,specific,specific 3a 1582
3a,428,0.00228323068952754,1582,specific,specific 3a 1582
3a,430,0.00226197605407922,1582,specific,specific 3a 1582
3a,432,0.00224230871546001,1582,specific,specific 3a 1582
3a,434,0.00222631860035253,1582,specific,specific 3a 1582
3a,436,0.00221763395724019,1582,specific,specific 3a 1582
3a,438,0.00221785449172821,1582,specific,specific 3a 1582
3a,440,0.002226876681352,1582,specific,specific 3a 1582
3a,442,0.00224997155804049,1582,specific,specific 3a 1582
3a,444,0.00228583146442254,1582,specific,specific 3a 1582
3a,446,0.00232976444320985,1582,specific,specific 3a 1582
3a,448,0.0023808689878305,1582,specific,specific 3a 1582
3a,450,0.00243489555956432,1582,specific,specific 3a 1582
3a,452,0.00248353408676583,1582,specific,specific 3a 1582
3a,454,0.00252892337932086,1582,specific,specific 3a 1582
3a,456,0.00256785157334681,1582,specific,specific 3a 1582
3a,458,0.00260091413704733,1582,specific,specific 3a 1582
3a,460,0.00262924734560425,1582,specific,specific 3a 1582
3a,462,0.00265273025228972,1582,specific,specific 3a 1582
3a,464,0.0026726457564802,1582,specific,specific 3a 1582
3a,466,0.00269329391485582,1582,specific,specific 3a 1582
3a,468,0.00271164336113936,1582,specific,specific 3a 1582
3a,470,0.00273168031718648,1582,specific,specific 3a 1582
3a,472,0.00275533403162186,1582,specific,specific 3a 1582
3a,474,0.00277614876723563,1582,specific,specific 3a 1582
3a,476,0.00279495672863548,1582,specific,specific 3a 1582
3a,478,0.00280869675128782,1582,specific,specific 3a 1582
3a,480,0.00281901357437025,1582,specific,specific 3a 1582
3a,482,0.00282449350701164,1582,specific,specific 3a 1582
3a,484,0.00282599791677652,1582,specific,specific 3a 1582
3a,486,0.00282788468204375,1582,specific,specific 3a 1582
3a,488,0.00283321653889436,1582,specific,specific 3a 1582
3a,490,0.00283339073818118,1582,specific,specific 3a 1582
3a,492,0.00283759231238769,1582,specific,specific 3a 1582
3a,494,0.00284593664740761,1582,specific,specific 3a 1582
3a,496,0.00285749577675255,1582,specific,specific 3a 1582
3a,498,0.00287367219768219,1582,specific,specific 3a 1582
3a,500,0.00288715736938703,1582,specific,specific 3a 1582
3a,502,0.00290378453486619,1582,specific,specific 3a 1582
3a,504,0.00291315378555962,1582,specific,specific 3a 1582
3a,506,0.00291632723340695,1582,specific,specific 3a 1582
3a,508,0.00290392322422467,1582,specific,specific 3a 1582
3a,510,0.00288674817736529,1582,specific,specific 3a 1582
3a,512,0.00287165264918377,1582,specific,specific 3a 1582
3a,514,0.00285298969978992,1582,specific,specific 3a 1582
3a,516,0.00285178400341951,1582,specific,specific 3a 1582
3a,518,0.00286288461480128,1582,specific,specific 3a 1582
3a,520,0.00287993547962301,1582,specific,specific 3a 1582
3a,522,0.0028968925050224,1582,specific,specific 3a 1582
3a,524,0.00290842137240488,1582,specific,specific 3a 1582
3a,526,0.00291023303401696,1582,specific,specific 3a 1582
3a,528,0.00290361682157362,1582,specific,specific 3a 1582
3a,530,0.00288493768432608,1582,specific,specific 3a 1582
3a,532,0.00286329950788822,1582,specific,specific 3a 1582
3a,534,0.00282928699987816,1582,specific,specific 3a 1582
3a,536,0.00279096749313643,1582,specific,specific 3a 1582
3a,538,0.00274429552779744,1582,specific,specific 3a 1582
3a,540,0.00269068934943365,1582,specific,specific 3a 1582
3a,542,0.00263404302369881,1582,specific,specific 3a 1582
3a,544,0.00256463687628916,1582,specific,specific 3a 1582
3a,546,0.00249959580321277,1582,specific,specific 3a 1582
3a,548,0.00243296750973819,1582,specific,specific 3a 1582
3a,550,0.00236583894015758,1582,specific,specific 3a 1582
3a,552,0.00231356976991012,1582,specific,specific 3a 1582
3a,554,0.00226517707765975,1582,specific,specific 3a 1582
3a,556,0.00222454305449731,1582,specific,specific 3a 1582
3a,558,0.00218978788985416,1582,specific,specific 3a 1582
3a,560,0.00215041164011038,1582,specific,specific 3a 1582
3a,562,0.00211596336090248,1582,specific,specific 3a 1582
3a,564,0.00207922087070827,1582,specific,specific 3a 1582
3a,566,0.00204717591762873,1582,specific,specific 3a 1582
3a,568,0.00201609870367743,1582,specific,specific 3a 1582
3a,570,0.0019891494704094,1582,specific,specific 3a 1582
3a,572,0.00197405680079094,1582,specific,specific 3a 1582
3a,574,0.00195513201722931,1582,specific,specific 3a 1582
3a,576,0.0019326371669722,1582,specific,specific 3a 1582
3a,578,0.00190084833350389,1582,specific,specific 3a 1582
3a,580,0.00185426417298872,1582,specific,specific 3a 1582
3a,582,0.00178464459639172,1582,specific,specific 3a 1582
3a,584,0.00170037159382115,1582,specific,specific 3a 1582
3a,586,0.00160497851420165,1582,specific,specific 3a 1582
3a,588,0.00149889543093139,1582,specific,specific 3a 1582
3a,590,0.00137914901728539,1582,specific,specific 3a 1582
3a,592,0.00126421934957342,1582,specific,specific 3a 1582
3a,594,0.00114879127496098,1582,specific,specific 3a 1582
3a,596,0.0010484208855813,1582,specific,specific 3a 1582
3a,598,0.000961820186863324,1582,specific,specific 3a 1582
3a,600,0.000890658336436698,1582,specific,specific 3a 1582
3a,602,0.000839225835454863,1582,specific,specific 3a 1582
3a,604,0.000800195807400174,1582,specific,specific 3a 1582
3a,606,0.000777320303614555,1582,specific,specific 3a 1582
3a,608,0.000761746161306341,1582,specific,specific 3a 1582
3a,610,0.000753088824159919,1582,specific,specific 3a 1582
3a,612,0.000747234706081397,1582,specific,specific 3a 1582
3a,614,0.000739609832495382,1582,specific,specific 3a 1582
3a,616,0.000733637320503498,1582,specific,specific 3a 1582
3a,618,0.000726864263962524,1582,specific,specific 3a 1582
3a,620,0.000717107172751935,1582,specific,specific 3a 1582
3a,622,0.000707063976594161,1582,specific,specific 3a 1582
3a,624,0.000697063889816527,1582,specific,specific 3a 1582
3a,626,0.00068723251940798,1582,specific,specific 3a 1582
3a,628,0.000678513331663268,1582,specific,specific 3a 1582
3a,630,0.000670083572681028,1582,specific,specific 3a 1582
3a,632,0.000661123042895705,1582,specific,specific 3a 1582
3a,634,0.000652353972525469,1582,specific,specific 3a 1582
3a,636,0.000643380012013484,1582,specific,specific 3a 1582
3a,638,0.000633906033521182,1582,specific,specific 3a 1582
3a,640,0.000623444855276415,1582,specific,specific 3a 1582
3a,642,0.000613175442546851,1582,specific,specific 3a 1582
3a,644,0.000602515922058099,1582,specific,specific 3a 1582
3a,646,0.00058990021671295,1582,specific,specific 3a 1582
3a,648,0.000575703981302887,1582,specific,specific 3a 1582
3a,650,0.000559943503339264,1582,specific,specific 3a 1582
3a,652,0.000540415561191939,1582,specific,specific 3a 1582
3a,654,0.000520045824941952,1582,specific,specific 3a 1582
3a,656,0.000497818270399139,1582,specific,specific 3a 1582
3a,658,0.000476238559384758,1582,specific,specific 3a 1582
3a,660,0.000457463914774368,1582,specific,specific 3a 1582
3a,662,0.000440743740577914,1582,specific,specific 3a 1582
3a,664,0.000427811414677627,1582,specific,specific 3a 1582
3a,666,0.000416423846811208,1582,specific,specific 3a 1582
3a,668,0.000407325458021117,1582,specific,specific 3a 1582
3a,670,0.000399888026865509,1582,specific,specific 3a 1582
3a,672,0.000393285785844883,1582,specific,specific 3a 1582
3a,674,0.000388365737533531,1582,specific,specific 3a 1582
3a,676,0.000383628482590592,1582,specific,specific 3a 1582
3a,678,0.000379210692960888,1582,specific,specific 3a 1582
3a,680,0.000375331380957088,1582,specific,specific 3a 1582
3a,682,0.000372446114696811,1582,specific,specific 3a 1582
3a,684,0.000370038237446514,1582,specific,specific 3a 1582
3a,686,0.000367605273078234,1582,specific,specific 3a 1582
3a,688,0.000365014583225133,1582,specific,specific 3a 1582
3a,690,0.000360695615476991,1582,specific,specific 3a 1582
3a,692,0.00035546126799143,1582,specific,specific 3a 1582
3a,694,0.000348194748598705,1582,specific,specific 3a 1582
3a,696,0.00033902079146643,1582,specific,specific 3a 1582
3a,698,0.000327142028671872,1582,specific,specific 3a 1582
3a,700,0.000312397225544958,1582,specific,specific 3a 1582
3a,702,0.000296782123356345,1582,specific,specific 3a 1582
3a,704,0.000279582094113962,1582,specific,specific 3a 1582
3a,706,0.000261652917924646,1582,specific,specific 3a 1582
3a,708,0.000243467019952221,1582,specific,specific 3a 1582
3a,710,0.000225424317103118,1582,specific,specific 3a 1582
3a,712,0.000207855519462358,1582,specific,specific 3a 1582
3a,714,0.000191292193246871,1582,specific,specific 3a 1582
3a,716,0.000175682116919408,1582,specific,specific 3a 1582
3a,718,0.000161211753153067,1582,specific,specific 3a 1582
3a,720,0.000147674605469647,1582,specific,specific 3a 1582
3a,722,0.000134199603736865,1582,specific,specific 3a 1582
3a,724,0.000122176910621151,1582,specific,specific 3a 1582
3a,726,0.000110860398214387,1582,specific,specific 3a 1582
3a,728,0.000101159118014979,1582,specific,specific 3a 1582
3a,730,9.32154061497722e-05,1582,specific,specific 3a 1582
3a,732,8.63091087763946e-05,1582,specific,specific 3a 1582
3a,734,8.118419414704e-05,1582,specific,specific 3a 1582
3a,736,7.76800809399532e-05,1582,specific,specific 3a 1582
3a,738,7.5091828340766e-05,1582,specific,specific 3a 1582
3a,740,7.34444780877064e-05,1582,specific,specific 3a 1582
3a,742,7.23034582640969e-05,1582,specific,specific 3a 1582
3a,744,7.14064656563137e-05,1582,specific,specific 3a 1582
3a,746,7.08671896233507e-05,1582,specific,specific 3a 1582
3a,748,7.04786246612993e-05,1582,specific,specific 3a 1582
3a,750,7.02484030792835e-05,1582,specific,specific 3a 1582
3a,752,7.01688098715985e-05,1582,specific,specific 3a 1582
3a,754,7.01572359503175e-05,1582,specific,specific 3a 1582
3a,756,7.02661623318222e-05,1582,specific,specific 3a 1582
3a,758,7.04126121321742e-05,1582,specific,specific 3a 1582
3a,760,7.06504262633489e-05,1582,specific,specific 3a 1582
3a,762,7.10625657852113e-05,1582,specific,specific 3a 1582
3a,764,7.16617494547989e-05,1582,specific,specific 3a 1582
3a,766,7.23936787279724e-05,1582,specific,specific 3a 1582
3a,768,7.32933880672207e-05,1582,specific,specific 3a 1582
3a,770,7.43418856487424e-05,1582,specific,specific 3a 1582
3a,772,7.55676565625948e-05,1582,specific,specific 3a 1582
3a,774,7.69355709677459e-05,1582,specific,specific 3a 1582
3a,776,7.84073935410618e-05,1582,specific,specific 3a 1582
3a,778,7.99709885070624e-05,1582,specific,specific 3a 1582
3a,780,8.16672296586617e-05,1582,specific,specific 3a 1582
3a,782,8.34120735070506e-05,1582,specific,specific 3a 1582
3a,784,8.51979369686162e-05,1582,specific,specific 3a 1582
3a,786,8.69583687831223e-05,1582,specific,specific 3a 1582
3a,788,8.85256264766183e-05,1582,specific,specific 3a 1582
3a,790,8.99992918529411e-05,1582,specific,specific 3a 1582
3a,792,9.12082343940074e-05,1582,specific,specific 3a 1582
3a,794,9.21564758078711e-05,1582,specific,specific 3a 1582
3a,796,9.28136690427703e-05,1582,specific,specific 3a 1582
3a,798,9.31296132306056e-05,1582,specific,specific 3a 1582
3a,800,9.30281694176075e-05,1582,specific,specific 3a 1582
3a,802,9.24243061182278e-05,1582,specific,specific 3a 1582
3a,804,9.14254805951211e-05,1582,specific,specific 3a 1582
3a,806,8.99238870985047e-05,1582,specific,specific 3a 1582
3a,808,8.80662700619815e-05,1582,specific,specific 3a 1582
3a,810,8.5810848503975e-05,1582,specific,specific 3a 1582
3a,812,8.31571954083506e-05,1582,specific,specific 3a 1582
3a,814,8.02267054628183e-05,1582,specific,specific 3a 1582
3a,816,7.68477375540963e-05,1582,specific,specific 3a 1582
3a,818,7.32655254654201e-05,1582,specific,specific 3a 1582
3a,820,6.98487586502476e-05,1582,specific,specific 3a 1582
3a,822,6.63313077431189e-05,1582,specific,specific 3a 1582
3a,824,6.29714256345997e-05,1582,specific,specific 3a 1582
3a,826,5.9966860086559e-05,1582,specific,specific 3a 1582
3a,828,5.71768675363988e-05,1582,specific,specific 3a 1582
3a,830,5.48355387629929e-05,1582,specific,specific 3a 1582
3a,832,5.27800576286569e-05,1582,specific,specific 3a 1582
3a,834,5.09662907420692e-05,1582,specific,specific 3a 1582
3a,836,4.93173186850946e-05,1582,specific,specific 3a 1582
3a,838,4.7645314069531e-05,1582,specific,specific 3a 1582
3a,840,4.60314851353935e-05,1582,specific,specific 3a 1582
3a,842,4.43818198196993e-05,1582,specific,specific 3a 1582
3a,844,4.28236586225369e-05,1582,specific,specific 3a 1582
3a,846,4.14341140637923e-05,1582,specific,specific 3a 1582
3a,848,4.012509993251e-05,1582,specific,specific 3a 1582
3a,850,3.89633120857942e-05,1582,specific,specific 3a 1582
3a,852,3.790073382805e-05,1582,specific,specific 3a 1582
3a,854,3.69234010242616e-05,1582,specific,specific 3a 1582
3a,856,3.60457668401069e-05,1582,specific,specific 3a 1582
3a,858,3.5242553946912e-05,1582,specific,specific 3a 1582
3a,860,3.45328440135609e-05,1582,specific,specific 3a 1582
3a,862,3.38704921593254e-05,1582,specific,specific 3a 1582
3a,864,3.32452089839397e-05,1582,specific,specific 3a 1582
3a,866,3.26652216209897e-05,1582,specific,specific 3a 1582
3a,868,3.21094254791583e-05,1582,specific,specific 3a 1582
3a,870,3.15491999844047e-05,1582,specific,specific 3a 1582
3a,872,3.1006476231895e-05,1582,specific,specific 3a 1582
3a,874,3.04748825843425e-05,1582,specific,specific 3a 1582
3a,876,2.99557469400009e-05,1582,specific,specific 3a 1582
3a,878,2.9457435058224e-05,1582,specific,specific 3a 1582
3a,880,2.89873224967262e-05,1582,specific,specific 3a 1582
3a,882,2.85304077041327e-05,1582,specific,specific 3a 1582
3a,884,2.80893085172791e-05,1582,specific,specific 3a 1582
3a,886,2.76518103302986e-05,1582,specific,specific 3a 1582
3a,888,2.72095478223403e-05,1582,specific,specific 3a 1582
3a,890,2.67622034135115e-05,1582,specific,specific 3a 1582
3a,892,2.63030219361829e-05,1582,specific,specific 3a 1582
3a,894,2.58374696478474e-05,1582,specific,specific 3a 1582
3a,896,2.54295245444682e-05,1582,specific,specific 3a 1582
3a,898,2.49889010124204e-05,1582,specific,specific 3a 1582
3a,900,2.46026200115471e-05,1582,specific,specific 3a 1582
3b,350,0.00861943081656287,41125,global,global 3b 41125
3b,352,0.00878652706031048,41125,global,global 3b 41125
3b,354,0.00895566443529784,41125,global,global 3b 41125
3b,356,0.0091253621253718,41125,global,global 3b 41125
3b,358,0.00929866581481976,41125,global,global 3b 41125
3b,360,0.00947256006571039,41125,global,global 3b 41125
3b,362,0.00964703676266959,41125,global,global 3b 41125
3b,364,0.00982132600102364,41125,global,global 3b 41125
3b,366,0.00999514396574297,41125,global,global 3b 41125
3b,368,0.0101675804968999,41125,global,global 3b 41125
3b,370,0.0103384461388252,41125,global,global 3b 41125
3b,372,0.010506664269571,41125,global,global 3b 41125
3b,374,0.0106707074737112,41125,global,global 3b 41125
3b,376,0.0108308841316267,41125,global,global 3b 41125
3b,378,0.0109847221022019,41125,global,global 3b 41125
3b,380,0.011130806834286,41125,global,global 3b 41125
3b,382,0.0112624197733317,41125,global,global 3b 41125
3b,384,0.0113549459295857,41125,global,global 3b 41125
3b,386,0.0114471509602974,41125,global,global 3b 41125
3b,388,0.011533503633392,41125,global,global 3b 41125
3b,390,0.011611241671992,41125,global,global 3b 41125
3b,392,0.0116806986494654,41125,global,global 3b 41125
3b,394,0.0117450874221753,41125,global,global 3b 41125
3b,396,0.0118078135718335,41125,global,global 3b 41125
3b,398,0.0118605337854073,41125,global,global 3b 41125
3b,400,0.0119062888628021,41125,global,global 3b 41125
3b,402,0.011945481877166,41125,global,global 3b 41125
3b,404,0.0119697020661554,41125,global,global 3b 41125
3b,406,0.0119856727682924,41125,global,global 3b 41125
3b,408,0.0119960856416043,41125,global,global 3b 41125
3b,410,0.0120069509921242,41125,global,global 3b 41125
3b,412,0.0120303584163953,41125,global,global 3b 41125
3b,414,0.0120588403934792,41125,global,global 3b 41125
3b,416,0.0120966696514029,41125,global,global 3b 41125
3b,418,0.012145447828589,41125,global,global 3b 41125
3b,420,0.0122018973108221,41125,global,global 3b 41125
3b,422,0.012253382368047,41125,global,global 3b 41125
3b,424,0.0123028288842265,41125,global,global 3b 41125
3b,426,0.0123440167942373,41125,global,global 3b 41125
3b,428,0.0123759984785156,41125,global,global 3b 41125
3b,430,0.0123958797239105,41125,global,global 3b 41125
3b,432,0.0124122201996601,41125,global,global 3b 41125
3b,434,0.0124385540972011,41125,global,global 3b 41125
3b,436,0.012484081654696,41125,global,global 3b 41125
3b,438,0.0125603104658243,41125,global,global 3b 41125
3b,440,0.0126662016142824,41125,global,global 3b 41125
3b,442,0.0128177586348453,41125,global,global 3b 41125
3b,444,0.0130190754243768,41125,global,global 3b 41125
3b,446,0.0132437910062333,41125,global,global 3b 41125
3b,448,0.0134892383277973,41125,global,global 3b 41125
3b,450,0.0137394256283992,41125,global,global 3b 41125
3b,452,0.0139838346260192,41125,global,global 3b 41125
3b,454,0.0142191460967291,41125,global,global 3b 41125
3b,456,0.0144203279931487,41125,global,global 3b 41125
3b,458,0.014610707189178,41125,global,global 3b 41125
3b,460,0.0147991541755674,41125,global,global 3b 41125
3b,462,0.014973346155174,41125,global,global 3b 41125
3b,464,0.0151314327481389,41125,global,global 3b 41125
3b,466,0.0153249341070006,41125,global,global 3b 41125
3b,468,0.0154932869212993,41125,global,global 3b 41125
3b,470,0.0156741072839893,41125,global,global 3b 41125
3b,472,0.015876181106269,41125,global,global 3b 41125
3b,474,0.0160649298037099,41125,global,global 3b 41125
3b,476,0.0162692408221134,41125,global,global 3b 41125
3b,478,0.0164357044031407,41125,global,global 3b 41125
3b,480,0.0165897074816697,41125,global,global 3b 41125
3b,482,0.0166875099498869,41125,global,global 3b 41125
3b,484,0.0167425344218588,41125,global,global 3b 41125
3b,486,0.01678389299768,41125,global,global 3b 41125
3b,488,0.0168331834760733,41125,global,global 3b 41125
3b,490,0.016758538710578,41125,global,global 3b 41125
3b,492,0.0166833220413749,41125,global,global 3b 41125
3b,494,0.0165932790641761,41125,global,global 3b 41125
3b,496,0.0164528511423387,41125,global,global 3b 41125
3b,498,0.0163211676583401,41125,global,global 3b 41125
3b,500,0.0161301698475161,41125,global,global 3b 41125
3b,502,0.0159213603863049,41125,global,global 3b 41125
3b,504,0.0156086346311083,41125,global,global 3b 41125
3b,506,0.0152674775648911,41125,global,global 3b 41125
3b,508,0.0148231720386273,41125,global,global 3b 41125
3b,510,0.0143639409964412,41125,global,global 3b 41125
3b,512,0.0140225092375207,41125,global,global 3b 41125
3b,514,0.013689822346511,41125,global,global 3b 41125
3b,516,0.0135275819872201,41125,global,global 3b 41125
3b,518,0.0134480125504192,41125,global,global 3b 41125
3b,520,0.0134546240976178,41125,global,global 3b 41125
3b,522,0.0135134873838971,41125,global,global 3b 41125
3b,524,0.0135424585945289,41125,global,global 3b 41125
3b,526,0.0135550607520098,41125,global,global 3b 41125
3b,528,0.0135367898024196,41125,global,global 3b 41125
3b,530,0.0134683335568745,41125,global,global 3b 41125
3b,532,0.0133850010206878,41125,global,global 3b 41125
3b,534,0.013247066711963,41125,global,global 3b 41125
3b,536,0.0131060162399806,41125,global,global 3b 41125
3b,538,0.0129095179902021,41125,global,global 3b 41125
3b,540,0.0126790980397262,41125,global,global 3b 41125
3b,542,0.0124417808976689,41125,global,global 3b 41125
3b,544,0.0121192221578811,41125,global,global 3b 41125
3b,546,0.0118441481704639,41125,global,global 3b 41125
3b,548,0.0115476435802813,41125,global,global 3b 41125
3b,550,0.0112271519876363,41125,global,global 3b 41125
3b,552,0.010988483777005,41125,global,global 3b 41125
3b,554,0.0107746484999395,41125,global,global 3b 41125
3b,556,0.0106110284680766,41125,global,global 3b 41125
3b,558,0.0104876782321264,41125,global,global 3b 41125
3b,560,0.0103156371182042,41125,global,global 3b 41125
3b,562,0.0101770007154558,41125,global,global 3b 41125
3b,564,0.00998819426757848,41125,global,global 3b 41125
3b,566,0.00980991503988106,41125,global,global 3b 41125
3b,568,0.00959371879461702,41125,global,global 3b 41125
3b,570,0.00935454470956084,41125,global,global 3b 41125
3b,572,0.00911085746183773,41125,global,global 3b 41125
3b,574,0.00879585249383486,41125,global,global 3b 41125
3b,576,0.00844036328037976,41125,global,global 3b 41125
3b,578,0.0080373198756398,41125,global,global 3b 41125
3b,580,0.00758708823767633,41125,global,global 3b 41125
3b,582,0.00709078847550976,41125,global,global 3b 41125
3b,584,0.00658440814519684,41125,global,global 3b 41125
3b,586,0.00607764791083245,41125,global,global 3b 41125
3b,588,0.00557574852764675,41125,global,global 3b 41125
3b,590,0.00505045746078285,41125,global,global 3b 41125
3b,592,0.00457050297291795,41125,global,global 3b 41125
3b,594,0.00410015238284076,41125,global,global 3b 41125
3b,596,0.00369728839544383,41125,global,global 3b 41125
3b,598,0.00335510522054249,41125,global,global 3b 41125
3b,600,0.00307983234138015,41125,global,global 3b 41125
3b,602,0.00288239452769806,41125,global,global 3b 41125
3b,604,0.00273754645622304,41125,global,global 3b 41125
3b,606,0.00265450235834345,41125,global,global 3b 41125
3b,608,0.0026010806354248,41125,global,global 3b 41125
3b,610,0.00257647914984276,41125,global,global 3b 41125
3b,612,0.00256408075398985,41125,global,global 3b 41125
3b,614,0.00254391407927359,41125,global,global 3b 41125
3b,616,0.0025281136958944,41125,global,global 3b 41125
3b,618,0.00251071030322624,41125,global,global 3b 41125
3b,620,0.00248127639598935,41125,global,global 3b 41125
3b,622,0.0024514654580802,41125,global,global 3b 41125
3b,624,0.00242196466984412,41125,global,global 3b 41125
3b,626,0.00239212320125051,41125,global,global 3b 41125
3b,628,0.00236523344565152,41125,global,global 3b 41125
3b,630,0.00233755263099567,41125,global,global 3b 41125
3b,632,0.00230769310207502,41125,global,global 3b 41125
3b,634,0.0022781475867081,41125,global,global 3b 41125
3b,636,0.00224859942071692,41125,global,global 3b 41125
3b,638,0.00221826901951737,41125,global,global 3b 41125
3b,640,0.00218460506704708,41125,global,global 3b 41125
3b,642,0.00215067609062756,41125,global,global 3b 41125
3b,644,0.00211545890691466,41125,global,global 3b 41125
3b,646,0.00207269113231081,41125,global,global 3b 41125
3b,648,0.00202339154724986,41125,global,global 3b 41125
3b,650,0.0019671757588643,41125,global,global 3b 41125
3b,652,0.00189543990614002,41125,global,global 3b 41125
3b,654,0.00181978157306498,41125,global,global 3b 41125
3b,656,0.0017368732266139,41125,global,global 3b 41125
3b,658,0.00165747352101099,41125,global,global 3b 41125
3b,660,0.00159157408675822,41125,global,global 3b 41125
3b,662,0.00153528076074106,41125,global,global 3b 41125
3b,664,0.00149508255468187,41125,global,global 3b 41125
3b,666,0.00146159126040847,41125,global,global 3b 41125
3b,668,0.0014361109985998,41125,global,global 3b 41125
3b,670,0.00141551413771829,41125,global,global 3b 41125
3b,672,0.00139543541504969,41125,global,global 3b 41125
3b,674,0.00138093969779308,41125,global,global 3b 41125
3b,676,0.00136579872372771,41125,global,global 3b 41125
3b,678,0.00135021833788206,41125,global,global 3b 41125
3b,680,0.00133462088608097,41125,global,global 3b 41125
3b,682,0.00131892516007064,41125,global,global 3b 41125
3b,684,0.00130251378913424,41125,global,global 3b 41125
3b,686,0.00128424987636684,41125,global,global 3b 41125
3b,688,0.00126343658876696,41125,global,global 3b 41125
3b,690,0.00123516885624808,41125,global,global 3b 41125
3b,692,0.00120461710087958,41125,global,global 3b 41125
3b,694,0.00116822976137161,41125,global,global 3b 41125
3b,696,0.001126518867646,41125,global,global 3b 41125
3b,698,0.00107683572706166,41125,global,global 3b 41125
3b,700,0.0010185593716453,41125,global,global 3b 41125
3b,702,0.000959672069041803,41125,global,global 3b 41125
3b,704,0.000897458292234564,41125,global,global 3b 41125
3b,706,0.000834076874645396,41125,global,global 3b 41125
3b,708,0.00077111506963619,41125,global,global 3b 41125
3b,710,0.000709635498372359,41125,global,global 3b 41125
3b,712,0.000650461284747712,41125,global,global 3b 41125
3b,714,0.000595505074835133,41125,global,global 3b 41125
3b,716,0.000544401968487483,41125,global,global 3b 41125
3b,718,0.000497580153617674,41125,global,global 3b 41125
3b,720,0.000454267600183567,41125,global,global 3b 41125
3b,722,0.000411648640133125,41125,global,global 3b 41125
3b,724,0.000373732445204639,41125,global,global 3b 41125
3b,726,0.000338003848450065,41125,global,global 3b 41125
3b,728,0.000307196963454013,41125,global,global 3b 41125
3b,730,0.000282030009506269,41125,global,global 3b 41125
3b,732,0.000260337432135277,41125,global,global 3b 41125
3b,734,0.00024446485302239,41125,global,global 3b 41125
3b,736,0.000233956306258109,41125,global,global 3b 41125
3b,738,0.000226506222634733,41125,global,global 3b 41125
3b,740,0.000222068418752816,41125,global,global 3b 41125
3b,742,0.000219229538843327,41125,global,global 3b 41125
3b,744,0.000217122387221281,41125,global,global 3b 41125
3b,746,0.000216066687799958,41125,global,global 3b 41125
3b,748,0.000215469961519766,41125,global,global 3b 41125
3b,750,0.000215291075276531,41125,global,global 3b 41125
3b,752,0.000215547518612978,41125,global,global 3b 41125
3b,754,0.000215999503601736,41125,global,global 3b 41125
